taxa,20230210_BC04,20230210_BC32,20230210_BC45,20230210_BC29,20230210_BC34,20230210_BC48,20230210_BC40,20230210_BC47,20230210_BC33,20230210_BC09,20230210_BC11,20230215_BC39,20230215_BC15,20230215_BC35,20230215_BC26,20230215_BC28,20230215_BC40,20230215_BC13,20230307_BC74,20230307_BC79,20230307_BC61,20230307_BC67,20230307_BC68,20230307_BC62,20230307_BC55,20230307_BC73,20230307_BC85,20230307_BC63,20230307_BC81,20230307_BC57,20230307_BC72,20230307_BC80,20230307_BC60,20230307_BC77,20230307_BC58,20230307_BC71,20230307_BC83,20230307_BC70,20230307_BC56,20230307_BC64,20230307_BC59,20230307_BC69,20230307_BC65,20230307_BC76,20230307_BC86,20230307_BC66,20230307_BC75,20230307_BC78,20230307_BC82,20230328_BC30,20230328_BC25,20230328_BC27,20230328_BC26,20230328_BC31,20230328_BC29,20230328_BC24,20230328_BC28,20230328_BC22,20230328_BC21,20230328_BC23,20230131_BC36,20230131_BC53,20230131_BC19,20230131_BC52,20230131_BC38,20230131_BC39,20230131_BC54,20230131_BC30,20230131_BC42,20230131_BC35,20230131_BC44,20230131_BC55,20230131_BC25,20230131_BC27,20230131_BC57,20230131_BC26,20230131_BC10,20230131_BC51,20230131_BC01,20230131_BC02,20230131_BC60,20230131_BC03,20230131_BC16,20230131_BC32,20230131_BC58,20230131_BC12,20230131_BC14,20230131_BC45,20230131_BC29,20230131_BC20,20230131_BC24,20230131_BC08,20230131_BC46,20230131_BC56,20230131_BC43,20230131_BC22,20230131_BC48,20230131_BC59,20230131_BC21,20230131_BC49,20230131_BC47,20230131_BC50,20230131_BC23,20230131_BC18,20230131_BC07,20230131_BC05,20230131_BC13,20230322_BC04,20230322_BC19,20230322_BC61,20230322_BC67,20230322_BC52,20230322_BC38,20230322_BC39,20230322_BC15,20230322_BC68,20230322_BC54,20230322_BC42,20230322_BC25,20230322_BC06,20230322_BC26,20230322_BC10,20230322_BC51,20230322_BC01,20230322_BC02,20230322_BC60,20230322_BC03,20230322_BC16,20230322_BC32,20230322_BC12,20230322_BC31,20230322_BC14,20230322_BC20,20230322_BC24,20230322_BC08,20230322_BC41,20230322_BC56,20230322_BC64,20230322_BC34,20230322_BC28,20230322_BC48,20230322_BC59,20230322_BC21,20230322_BC40,20230322_BC49,20230322_BC50,20230322_BC33,20230322_BC17,20230322_BC69,20230322_BC65,20230322_BC18,20230322_BC07,20230322_BC66,20230322_BC05,20230322_BC09,20230322_BC11,20230315_BC43,20230227_BC06,20230227_BC10,20230227_BC12,20230227_BC14,20230227_BC11,20230227_BC13,20230511_BC75,20230511_BC74,20230511_BC73,20230424_BC45,20230424_BC44,20230410_BC72,20230410_BC73
p__Fusobacteriota,5.6728737360128206e-05,0.0884548069766038,0.121527851011326,0.2769735152963482,0.0128563932132237,0.006553216276941,0.0676630434782608,0.000139525612916,0.0364462508867117,0.0997606410656676,0.3376500911548375,0.0003700215285252,0.0129398017916648,0.3252599464541436,0.2904607438667212,0.3203340944598005,0.2068560291209263,0.1679563733853278,0.1296925078539015,0.0129814626849724,0.1154972621927925,0.1485812855409534,3.412037668895865e-05,0.1959841784321265,0.0567527710384853,0.2245921791421642,0.000254186127792,0.4126048622828489,0.0168407391384957,0.1116982276944858,0.2859720342805593,0.0001206563706563,0.3751085816983675,0.1217798594847775,0.1101792573623559,0.1710988120950324,0.7508901227497946,0.058104517271922,0.0001845983447681,7.098239636570131e-05,0.0243140178341027,0.063072731775778,0.0775316455696202,0.1711284744460099,0.4514020524217269,0.011965864819739,6.411694931555156e-05,0.082302534433928,0.0001715412985676,0.0266066066066066,0.000175615752733,0.3396673768125902,0.092172265424545,0.0405685349292208,0.0450148669502051,0.1122281333124706,0.1462719721846629,4.5316536003987856e-05,8.945744062262379e-05,0.3226099462569071,0.0699437723632646,0.0063860289326208,0.1232227488151658,0.0858889506391148,0.0005748227629814,0.1287090978385147,0.3750193149626577,0.2141623488773748,0.034675677172769,0.1016162498634924,5.709717939933767e-05,0.0001362862010221,0.0803401260812197,0.1515671574383524,0.2293312269615587,0.0464022065384927,0.031684174855981,0.0240713224368499,0.0150907804763027,0.2116944742078677,0.2465118572203323,0.0001624695369618,0.0545813085428551,0.0018160591516409,0.2675171485351625,0.1491510446253866,0.0012232809683234,0.1189973614775725,0.117609703435575,0.0343140452736642,0.2532584000956595,0.1743467514124294,0.2947585550325276,0.321779837336864,0.0031630337619473,0.0470247784409477,0.1721677840811414,0.3202705854910194,0.1513913709471534,0.0688405797101449,0.0003746721618583,0.0191103363677448,0.1481371618414808,0.0228649599374633,0.0456957363131281,0.0618106995884773,0.1062117235345581,0.1533605075239817,0.1585070495631865,0.0010297812744573,0.1268879547760545,0.1006887868463931,0.0725039404315451,0.0316295792439996,0.4372436423297785,0.2809548687859181,0.1696817036867414,0.0003701211305518,0.1472587391694054,0.144888363318974,0.0115936608854191,0.2264517462285596,0.1985057202895166,0.1019990110899201,0.2657456922162804,0.2986737227231151,0.0008007117437722,0.057550491013526,0.0461988839081511,0.1051014529859822,0.2931686607487456,0.1454732884603723,0.1719186537586901,0.0030353948723508,0.2585939588345362,0.0007335778592864,0.004787670109854,0.0002663967179924,0.0012283335608025,0.2608149079346299,0.0006951524701084,0.0049070491648579,0.3582717266305241,0.2910723382577687,0.2921881006278563,0.016587942128166,0.0278166278166278,0.247425159299483,0.0003106265337185,0.0004304778303917,0.0457852541823068,0.2026515151515151,0.074952760865001,0.2027221869773343,0.0438730741761044,0.00137198759246,0.1298161263075823,0.258195063,0.0,4.86050354816759e-05,0.0408518035636679,0.0224249528566332,0.3363623846895222,0.3210872424375274,0.2815676596744814,0.0891037137483049,0.0001998101803286,0.5684854416442379,8.788311545644293e-05,0.1107232516437537
p__Proteobacteria,0.0268468749556806,0.0684584280512583,0.0913462552464513,0.0990855766002409,0.0488236837502186,0.111404676707997,0.1470380434782608,0.040302969902332,0.1497152936214268,0.0807159954209595,0.2409840531422225,0.013825349838536,0.074522871857013,0.0141647469024344,0.0720876767549522,0.0611705323879341,0.0231878242425979,0.1406897392152084,0.0002538634849109,0.077034029595598,0.1323379600152807,0.1531129855131784,0.0010918520540466,0.1170960830632313,0.1676180961895247,0.0304661284428054,0.0512185047501032,0.0105040519023741,0.1402570916507014,0.0486183096098905,0.0860880211353824,0.1483728626585769,0.0093754680245619,0.1064570090331214,0.0572663252240717,0.0950323974082073,0.026292856609317,0.1480661352229111,0.0075992985262898,0.5429798409994322,0.2969292083608108,0.0614216131429043,0.0202927215189873,0.045190213910593,0.2250473887182169,0.0647455321254096,0.5175840733497901,0.0969475442376122,0.1645081053263573,0.0008708708708708,0.0605435307547086,0.0994089753281561,0.0736588639324201,0.0193347911152031,0.1526591140050434,0.0996714129244249,0.0996233339772068,0.167807132822767,0.264167822158608,0.1143365377337067,0.1542852274663486,0.0715495894695686,0.1104330325261312,0.2044662254332339,0.4052500479018969,0.1038275167419829,0.1522019057429822,0.0808171044011673,0.0601562067246441,0.0858359724800699,0.2600776521639831,0.1844633730834753,0.1089283096320187,0.1194110739770571,0.160347551342812,0.1121927476271598,0.0697221280921721,0.1708766716196136,0.0959679320914878,0.0823511403643043,0.0133116402898979,0.0438667749796913,0.1076132121980421,0.0280840575950188,0.1875120200012821,0.076626901470681,0.0706283801184651,0.0613456464379947,0.0886518066933384,0.0880683671472372,0.0133923233289489,0.0862464689265536,0.0291426455810017,0.1172687724607527,0.1220518462490545,0.1102670766262736,0.1237751418256833,0.0577326801959412,0.1029699600034039,0.5438076416337286,0.154589733982765,0.1178255536186971,0.1122448979591836,0.0931209693179597,0.0202884075160746,0.1058436213991769,0.0965879265091863,0.1067148855312758,0.0172995415621486,0.1186308028174815,0.0738367879402812,0.1020959857798844,0.0675580194575792,0.0599067146049946,0.0499863275909215,0.0552184222159707,0.1077780322112815,0.1552826379542395,0.0439946220495966,0.1476194498409212,0.3772614651021457,0.1104360405042364,0.0484706981088022,0.0792540792540792,0.0689245395127748,0.2179864105579511,0.1056939501779359,0.501982582916435,0.0060378739365108,0.0991486910324521,0.0353145503666538,0.022557758777515,0.1775713079072185,0.027697978210201,0.0191927292167869,0.0751583861287095,0.3206427283161174,0.0696893814268208,0.0743824211819298,0.0837092361162464,0.0176568727407544,0.1936082539083388,0.0810579924429111,0.0921102903718797,0.0530474522701063,0.066760888161565,0.0485236985236985,0.0438023484150202,0.1089367253750815,0.0367892976588628,0.1064460818388247,0.0206529581529581,0.0314927566659668,0.0324124805352096,0.0230078563411896,0.0346575996182295,0.1112988109934377,0.104815864,0.0004462625511342,0.0690191503839797,0.0469904389395914,0.0321084552265429,0.0375189315709761,0.0769837790442788,0.0356660203302191,0.0552906696994882,0.1272291323242919,0.0077318326400782,0.0200153795452048,0.0692169754931261
s__992a_sp001940245,0.0002410971337805,0.0,2.109126189019889e-05,1.9749965437560483e-05,0.0,0.0,9.510869565217393e-05,0.0,0.0001725493203473,0.000228952024144,0.0,0.0,0.0,0.0,3.149308726734482e-05,0.0,0.0,0.0,0.0,0.0,9.550490258499936e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.345600535296086e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.063898291092215e-05,0.0,0.0,0.0,0.0,0.0,2.420662777468471e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.823501799405414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.471704506946798e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006525866160417,0.0,0.0,0.0001646090534979,0.0,0.0,0.0,0.0,0.0,0.0,5.4350779933692045e-05,0.0,0.0,0.0,0.0,3.364737550471063e-05,0.0,5.631106230819045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.400819304871024e-05,0.0001543805480509,0.0,0.0,0.0,0.0,0.0014671557185728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1015202530354045e-05,0.0,0.0,0.0,0.0002231312755671,0.0,5.432420686657975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Acetivibrio_clariflavum,0.0001134574747202,0.0,0.0001265475713411,5.924989631268145e-05,0.0,0.0,1.3586956521739133e-05,0.0,1.917214670526659e-05,2.081382037673015e-05,0.0,0.0487419268030139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.342165713980448e-05,0.0004456895453966,7.309193503588814e-05,0.0,2.7467999780256003e-05,0.0,0.0,0.0,0.0,0.0,2.528253229843501e-05,0.0,6.89464975179261e-05,0.0,3.345600535296086e-05,0.0002560819462227,0.0,0.000348579538381,8.857395925597875e-05,0.0,0.0,5.734438168420449e-05,2.063898291092215e-05,3.9556962025316456e-05,0.0,0.0,9.275864201348092e-05,0.0,2.420662777468471e-05,0.0,0.0,0.0,0.0005841522919386,0.0038289977499703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003613043085538,0.0,0.0,0.0,0.0,5.894836123555765e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.350415952244872e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009473987725007,0.0001159588346137,3.703155088135091e-05,0.0001087015598673,0.0,0.0,8.037616043081622e-05,0.0,0.0,0.0,0.0,0.0,4.13308534821244e-05,4.669624095260332e-05,0.0,3.7136066547831256e-05,0.0,0.0,0.0,0.0,0.0001920245791461,0.0002701659590891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.145544336447422e-05,0.0,0.0,8.542262845427753e-05,0.0,0.0,0.0,6.212530674370205e-05,0.0,0.0,0.0,0.0001679613688851,0.0005190610761866,0.0002040608101214,0.0,6.497303618998116e-05,0.0,0.0002231312755671,0.0,0.0,0.0,0.0,0.0,0.0001175157177272,0.0,0.0,0.0,0.0,0.0
s__Acidaminococcus_fermentans,0.0006949270326615,0.0,0.0,0.0,2.1864614308203603e-05,0.0,0.0,0.0,0.0001342050269368,0.0,4.191027011169087e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007095906782193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047785547785547,8.0150683284575e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.374261843313941e-05,0.0,0.0,0.0,0.0
s__Acidaminococcus_massiliensis,2.8364368680064103e-05,0.0,4.218252378039778e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Acutalibacter_timonensis,0.0010494816411623,0.0,0.0,3.9499930875120966e-05,0.0,0.0,0.0,0.0,0.0,6.244146113019045e-05,0.0,0.0,0.0,0.0,3.149308726734482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.345600535296086e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1970778864110734e-05,0.0
s__Adlercreutzia_caecimuris,7.091092170016026e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16276407534603e-05,0.0,0.0,0.0001298307872073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001694340901389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.827683615819209e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.242586928022972e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001372244076479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.885003885003885e-05,0.0,0.0,0.0,0.0,0.0,0.000293932395549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001086484137331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Adlercreutzia_equolifaciens,1.4182184340032052e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.244146113019045e-05,0.0,0.0,4.327692906911326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4350779933692045e-05,0.0,0.0,0.0,0.0,6.729475100942126e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.148293843198243e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004094445202675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.965163445478406e-05,0.0,0.0,0.0,0.0,5.432420686657975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Agathobaculum_sp900291975,0.000468012083221,0.0012673761290711,0.0008014679518275,0.0012639977880038,0.0,0.0004368810851294,0.0025951086956521,7.972892166633446e-05,9.586073352633294e-05,0.0031428868768862,2.095513505584544e-05,0.001278256189451,0.0006491539360366,0.0003424444306083,0.0,0.0006008893161879,0.0,3.046551303923958e-05,0.0055532637324278,8.013248570970672e-05,0.0026423023048516,0.0063736167351294,0.0,0.0029665439762676,0.0063507920650777,3.32236951393734e-05,0.0,7.12944699256161e-05,0.0035535504604165,0.0095567972088084,9.665571235260005e-05,0.0004481522338665,0.0028455893365283,0.0005687520910003,0.0068181818181818,0.0131951943844492,0.0003734780768368,0.0013876586950103,0.0,0.0031942078364565,5.734438168420449e-05,0.0037975728556096,0.0009889240506329,0.0012809017548354,0.0003921824955879,0.0030610351864448,0.0015388067835732,0.0033163080051318,0.0032592846727849,0.0,0.0,0.0010995807848257,0.0,0.0,0.0003011027889645,0.0013299953058989,0.0006760672203979,0.0,0.0,0.0038982665960184,0.0026409950587834,0.0,0.00077906901253,0.0004041832971252,0.0005748227629814,0.0002722273642946,0.0006180788050476,5.955571437079388e-05,0.0004431396443804,0.0012558698263623,0.0030832476875642,0.0,0.0006597273127107,0.0004516303856923,0.0034228541337546,0.0006489819096292,0.0010166045408336,0.0024517087667161,0.0002357934449422,0.0005357416194703,0.0,0.00268074735987,0.000774702443834,0.0009728888312362,0.0003205333675235,0.0014517452502682,0.0016739634303373,0.0,0.0002540166380897,0.0005218866201317,0.0,0.0004413841807909,0.0,0.0002364289767353,0.0035068417795502,0.0001205763549767,8.595495960116899e-05,0.0025075810590156,0.0018721810909709,0.0012626262626262,0.0013488197826901,0.0,0.002017085904129,0.0010748485440687,6.242586928022972e-05,0.0013168724279835,0.000233304170312,0.0008274847528272,0.0,0.0,0.0009276706769096,0.0011109465264405,0.0,0.000923136721407,0.0001093792726278,0.0017280874492625,0.0,3.364737550471063e-05,0.0005602031670152,0.00061942168539,0.0002337431630124,0.0009506096300888,0.0026149894933457,0.0,0.0001485442661913,0.0006533385600418,0.0001779359430604,0.0002223457476375,0.0006403805690238,0.0003840491582922,0.0,0.0005457522284882,0.0004548112533298,0.0007046452382242,0.0002138465650895,0.0023341113704568,0.0179045745204131,0.0,0.0,0.0002218442653257,0.0,0.0,0.000558567438804,0.0030565461029037,0.0002135565711356,0.0001859634767731,0.0008158508158508,0.0007614314912034,0.0003106265337185,0.0008609556607834,0.0005097548542564,0.0030212842712842,0.0034012177199244,0.0,0.0007652280379553,0.0006561679790026,9.745955428497174e-05,0.000404694,0.0013387876534027,0.0,0.0017383746197305,0.0007644870292034,0.0107393638992152,0.0,0.0013514307538633,0.0060802239622063,0.0,9.787129924149742e-05,0.0001977370097769,0.0
s__Alistipes_obesi,8.509310604019231e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.081382037673015e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893564962074871e-05,0.0,0.0
s__Alistipes_senegalensis,0.0006098339266213,0.0,0.0,1.9749965437560483e-05,4.3729228616407205e-05,0.0,0.0,0.0,1.917214670526659e-05,0.0004370902279113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000148588410104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.374261843313941e-05,0.0,0.0,0.0,0.0
s__Alistipes_sp002159375,1.4182184340032052e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000228952024144,2.095513505584544e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
